"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"14938","GSEC10YEAR","MIRAEAMC - MAGS813ETF","EQ","1.0000","1","ETF","E","NSE","30.6100","20.4000","","","1010859"
"15085","SILVERETF","UTIAMC - SILVERETF","EQ","1.0000","1","ETF","E","NSE","84.6300","56.4200","","","252543"
"543900","SILVERETF","UTI Mutual Fund","E","1.0000","1","ETF","E","BSE","84.6300","56.4200","","","-1"
"15356","DSPGOLDETF","DSPAMC - DSPGOLDETF","EQ","1.0000","1","ETF","E","NSE","74.7200","49.8100","","","1307420"
"543903","DSPGOLDETF","DSP Mutual Fund","E","1.0000","1","ETF","E","BSE","74.7200","49.8100","","","-1"
"16777","SILVRETF","MIRAEAMC - MASILVER","EQ","1.0000","1","ETF","E","NSE","84.9400","56.6300","","","57979"
"543922","SILVRETF","Mirae Asset Mutual Fund","E","1.0000","1","ETF","E","BSE","84.9400","56.6300","","","-1"
"17207","DSPITETF","DSPAMC - DSPITETF","EQ","1.0000","1","ETF","E","NSE","44.2500","29.5000","","","438830"
"17419","BANKETF","MIRAEAMC - BANKETF","EQ","1.0000","1","ETF","E","NSE","554.4200","369.6100","","","11385"
"17572","LIQUID","MIRAEAMC - LIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19622"
"17616","DSPPSBKETF","DSPAMC - DSPPSBKETF","EQ","1.0000","1","ETF","E","NSE","77.3500","51.5600","","","81655"
"17576","DSPPVBKETF","DSPAMC - DSPPVBKETF","EQ","1.0000","1","ETF","E","NSE","28.4000","18.9300","","","1771978"
"17613","DSPSENXETF","DSPAMC - DSPSENXETF","EQ","1.0000","1","ETF","E","NSE","86.2200","57.4800","","","30495"
"17808","QUAL30IETF","ICICIPRAMC - ICICIQTY30","EQ","1.0000","1","ETF","E","NSE","222.1600","148.1100","","","45174"
"18279","HDFCLIQUID","HDFCAMC - HDFCLIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19453"
"18347","NIFMID150","UTIAMC - NIFMID150","EQ","1.0000","1","ETF","E","NSE","213.3200","142.2100","","","7091"
"18668","NAVINIFTY","NAVIAMC - NAVINIFTY","EQ","1.0000","1","ETF","E","NSE","260.9400","173.9600","","","9561"
"10511","UTINIFTETF","UTI Nifty ETF","EQ","1.0000","1","ETF","E","NSE","279.9800","186.6500","","","428544"
"19237","MONIFTY500","MOTILALAMC - MONIFTY500","EQ","1.0000","1","ETF","E","NSE","23.7800","15.8500","","","467609"
"19224","SENSEXETF","MIRAEAMC - SENSEXETF","EQ","1.0000","1","ETF","E","NSE","86.1400","57.4300","","","57065"
"10633","HDFCNIF100","HDFCAMC - HDFCNIF100","EQ","1.0000","1","ETF","E","NSE","26.7700","17.8400","","","535861"
"14236","HDFCMID150","HDFCAMC - HDFCMID150","EQ","1.0000","1","ETF","E","NSE","21.3900","14.2600","","","939725"
"11538","HDFCMOMENT","HDFCAMC - HDFCMOMENT","EQ","1.0000","1","ETF","E","NSE","34.6200","23.0800","","","484398"
"10619","HDFCNEXT50","HDFCAMC - HDFCNEXT50","EQ","1.0000","1","ETF","E","NSE","66.9700","44.6400","","","304857"
"11547","HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","EQ","1.0000","1","ETF","E","NSE","21.0000","14.0000","","","483118"
"19640","ALPHAETF","MIRAEAMC - ALPHAETF","EQ","1.0000","1","ETF","E","NSE","26.1900","17.4600","","","395580"
"19633","ITETF","MIRAEAMC - ITETF","EQ","1.0000","1","ETF","E","NSE","44.1400","29.4300","","","125069"
"19705","LIQUIDSBI","SBIAMC - LIQUIDSBI","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","39757"
"19933","EGOLD","EDELAMC - EGOLD","EQ","5.0000","1","ETF","E","NSE","77.1500","51.4500","","","253348"
"20257","ESILVER","EDELAMC - ESILVER","EQ","1.0000","1","ETF","E","NSE","87.3800","58.2500","","","225860"
"544043","BBNPPGOLD","BARODA BNP PARIBAS MUTUAL","E","1.0000","1","ETF","E","BSE","74.8200","49.8800","","","-1"
"20547","BBNPPGOLD","BARODABNP - BBNPPGOLD","EQ","5.0000","1","ETF","E","NSE","74.8000","49.9000","","","296893"
"21428","TATSILV","TATAAML-TATSILV","EQ","1.0000","1","ETF","E","NSE","8.4800","5.6500","","","420268"
"21401","TATAGOLD","TATAAML-TATAGOLD","EQ","1.0000","1","ETF","E","NSE","7.3900","4.9200","","","434229"
"21750","LIQUIDCASE","ZERODHAAMC - LIQUIDCASE","EQ","1.0000","1","ETF","E","NSE","120.4300","80.2800","","","124360"
"21986","BANKBETF","BFAM - BANKBETF","EQ","1.0000","1","ETF","E","NSE","55.3400","36.8900","","","608182"
"21959","NIFTYBETF","BFAM - NIFTYBETF","EQ","1.0000","1","ETF","E","NSE","260.0600","173.3700","","","83733"
"22488","NIFITETF","UTIAMC - NIFITETF","EQ","1.0000","1","ETF","E","NSE","438.6200","292.4100","","","5636"
"22524","NIF10GETF","UTIAMC - NIF10GETF","EQ","1.0000","1","ETF","E","NSE","27.1600","18.1100","","","155119"
"22521","NIF5GETF","UTIAMC - NIF5GETF","EQ","1.0000","1","ETF","E","NSE","66.0700","44.0400","","","63553"
