"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"23804","BSLGOLDETF","Aditya Birla Sun Life Gold ETF","EQ","1.0000","1","ETF","E","NSE","67.2900","44.8600","","","1783065"
"5957","BSLSENETFG","Aditya Birla Sensex ETF","EQ","1.0000","1","ETF","E","NSE","83.4100","55.6000","","","1438639"
"533408","BSLGOLDETF","Aditya Birla Sun Life Gold ETF","E","1.0000","1","ETF","E","BSE","67.0400","44.6900","","","-1"
"7339","ABSLNN50ET","Aditya Birla Sun Life Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","66.0700","44.0400","","","334039"
"7074","MAHKTECH","Mirae Hang Seng Tech ETF","EQ","1.0000","1","ETF","E","NSE","15.2700","10.1800","","","6229737"
"7196","BBETF0432","Bharat Bond April 2032 ETF","EQ","1.0000","1","ETF","E","NSE","1328.6700","885.7800","","","90240"
"590099","QGOLDHALF","Quantum Gold ETF","E","1.0000","1","ETF","E","BSE","62.9800","41.9900","","","-1"
"15330","QGOLDHALF","Quantum Gold ETF","EQ","1.0000","1","ETF","E","NSE","62.9800","41.9900","","","1084330"
"7422","MONQ50","Motilal Oswal Nasdaq Q 50 ETF","EQ","1.0000","1","ETF","E","NSE","67.8700","45.2400","","","107093"
"7412","KOTAKALPHA","Kotak Nifty Alpha 50 ETF","EQ","1.0000","1","ETF","E","NSE","52.9500","35.3000","","","612364"
"7451","DSPN50ETF","DSP Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","264.5800","176.3900","","","145253"
"7456","DSPQ50ETF","DSP Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","253.1100","168.7400","","","127742"
"590098","SBIGETS","SBI Gold ETF","E","1.0000","1","ETF","E","BSE","65.2500","43.5000","","","-1"
"17272","SETFGOLD","SBI Gold ETF","EQ","1.0000","1","ETF","E","NSE","65.4700","43.6400","","","1832557"
"7844","AUTOIETF","ICICIPRAMC - ICICIAUTO","EQ","1.0000","1","ETF","E","NSE","227.1100","151.4000","","","65776"
"7880","AUTOBEES","NIPPONAMC - NETFAUTO","EQ","1.0000","1","ETF","E","NSE","227.1700","151.4400","","","150501"
"543452","SILVERIETF","ICICI Prudential Silver ETF","E","1.0000","1","ETF","E","BSE","87.2000","58.1300","","","-1"
"7942","SILVERIETF","ICICI Prudential Silver ETF","EQ","1.0000","1","ETF","E","NSE","86.3000","57.5300","","","1390362"
"7979","MAKEINDIA","MIRAEAMC - MAMFGETF","EQ","1.0000","1","ETF","E","NSE","133.8600","89.2400","","","307224"
"8003","SILVER","BIRLASLAMC - SILVER","EQ","1.0000","1","ETF","E","NSE","86.3000","57.5300","","","1174558"
"8077","KOTAKMID50","KOTAKMAMC - KOTAKMID50","EQ","1.0000","1","ETF","E","NSE","163.4400","108.9600","","","56941"
"8080","SILVERBEES","NIPPONAMC - NETFSILVER","EQ","1.0000","1","ETF","E","NSE","84.2000","56.1300","","","1424988"
"543471","SILVER","Aditya Birla Sun Life Mut","E","1.0000","1","ETF","E","BSE","87.2400","58.1600","","","-1"
"8342","GSEC5IETF","ICICIPRAMC - ICICI5GSEC","EQ","1.0000","1","ETF","E","NSE","65.9800","43.9900","","","613414"
"8413","MIDCAPETF","Mirae Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","21.4500","14.3000","","","5592765"
"8632","KOTAKLOVOL","KOTAKMAMC - KOTAKLOVOL","EQ","1.0000","1","ETF","E","NSE","21.1400","14.0900","","","1236343"
"8882","TNIDETF","TATAAML - TNIDETF","EQ","1.0000","1","ETF","E","NSE","92.4800","61.6500","","","276437"
"10512","KOTAKCONS","KOTAKMAMC - KOTAKCONS","EQ","1.0000","1","ETF","E","NSE","115.6500","77.1000","","","2952"
"10508","MOHEALTH","MOTILALAMC - MOHEALTH","EQ","1.0000","1","ETF","E","NSE","39.4000","26.2700","","","96972"
"10585","MOM30IETF","ICICIPRAMC - ICICIMOM30","EQ","1.0000","1","ETF","E","NSE","34.2600","22.8400","","","317941"
"8654","MOLOWVOL","MOTILALAMC - MOLOWVOL","EQ","1.0000","1","ETF","E","NSE","40.0400","26.6900","","","272690"
"8182","MOMOMENTUM","MOTILALAMC - MOMOMENTUM","EQ","1.0000","1","ETF","E","NSE","68.2300","45.4800","","","141100"
"10676","KOTAKMNC","KOTAKMAMC - KOTAKMNC","EQ","1.0000","1","ETF","E","NSE","29.0500","19.3600","","","201283"
"10690","NIFTYQLITY","BIRLASLAMC - NIFTYQLITY","EQ","1.0000","1","ETF","E","NSE","22.1400","14.7600","","","434721"
"10693","MOMENTUM","BIRLASLAMC - MOMENTUM","EQ","1.0000","1","ETF","E","NSE","33.2200","22.1500","","","311948"
"10723","INFRAIETF","ICICIPRAMC - ICICIINFRA","EQ","1.0000","1","ETF","E","NSE","93.8600","62.5700","","","459224"
"543572","DSPSILVETF","DSP Mutual Fund","E","1.0000","1","ETF","E","BSE","84.4500","56.3000","","","-1"
"10761","DSPSILVETF","DSPAMC - DSPSILVETF","EQ","1.0000","1","ETF","E","NSE","84.4500","56.3000","","","415294"
"10822","MOQUALITY","MOTILALAMC - MOQUALITY","EQ","1.0000","1","ETF","E","NSE","199.9000","133.2700","","","18621"
"10825","MOVALUE","MOTILALAMC - MOVALUE","EQ","1.0000","1","ETF","E","NSE","100.6200","67.0800","","","96696"
"11037","BANKIETF","ICICI Prudential Banking ETF","EQ","1.0000","1","ETF","E","NSE","55.7800","37.1900","","","2150603"
"22365","ITIETF","ICICI Prudential IT ETF","EQ","1.0000","1","ETF","E","NSE","46.5600","31.0400","","","2577293"
"10876","HDFCSILVER","HDFCAMC - HDFCSILVER","EQ","1.0000","1","ETF","E","NSE","83.2600","55.5100","","","619378"
"543592","HDFCSILVER","HDFC Mutual Fund","E","1.0000","1","ETF","E","BSE","83.3000","55.5300","","","-1"
"11193","AXISILVER","AXISAMC - AXISILVER","EQ","1.0000","1","ETF","E","NSE","86.1900","57.4600","","","200020"
"11241","HDFCGROWTH","HDFCAMC - HDFCGROWTH","EQ","1.0000","1","ETF","E","NSE","132.8400","88.5600","","","24325"
"11260","HDFCVALUE","HDFCAMC - HDFCVALUE","EQ","1.0000","1","ETF","E","NSE","144.7800","96.5200","","","60207"
"11255","HDFCQUAL","HDFCAMC - HDFCQUAL","EQ","1.0000","1","ETF","E","NSE","60.6200","40.4100","","","75596"
"12108","HDFCPVTBAN","HDFCAMC - HDFCPVTBAN","EQ","1.0000","1","ETF","E","NSE","286.0000","190.6700","","","419559"
"12101","HDFCNIFIT","HDFCAMC - HDFCNIFIT","EQ","1.0000","1","ETF","E","NSE","448.0900","298.7200","","","54353"
"12578","FINIETF","ICICIPRAMC-ICICIFIN","EQ","1.0000","1","ETF","E","NSE","27.2800","18.1900","","","914427"
"13082","KOTAKSILVE","KOTAKMAMC - KOTAKSILVE","EQ","1.0000","1","ETF","E","NSE","84.1800","56.1200","","","1348926"
"13139","EBBETF0433","EDELAMC - EBBETF0433","EQ","1.0000","1","ETF","E","NSE","1293.2800","862.1900","","","92772"
"13143","GSEC10IETF","ICICIPRAMC - ICICI10GS","EQ","1.0000","1","ETF","E","NSE","267.5200","178.3500","","","448547"
"13198","COMMOIETF","ICICIPRAMC - ICICICOMMO","EQ","1.0000","1","ETF","E","NSE","93.3200","62.2100","","","111693"
"13644","DSPBANKETF","DSPAMC - DSPBANKETF","EQ","1.0000","1","ETF","E","NSE","55.6400","37.0900","","","1128504"
"13950","KOTAKLIQ","KOTAKMAMC - KOTAKLIQ","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19590"
"14230","HDFCBSE500","HDFCAMC - HDFCBSE500","EQ","1.0000","1","ETF","E","NSE","37.4400","24.9600","","","68617"
"14233","HDFCSML250","HDFCAMC - HDFCSML250","EQ","1.0000","1","ETF","E","NSE","175.8100","117.2000","","","329998"
"14286","GOLDETF","MIRAEAMC - MAGOLDETF","EQ","1.0000","1","ETF","E","NSE","75.0300","50.0200","","","182213"
"543781","GOLDETF","Mirae Asset Mutual Fund","E","1.0000","1","ETF","E","BSE","74.3000","49.5300","","","-1"
"14518","ABSLLIQUID","BIRLASLAMC - ABSLLIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19997"
"14584","PSUBNKIETF","ICICIPRAMC - PSUBANKICI","EQ","1.0000","1","ETF","E","NSE","72.9900","48.6600","","","110735"
"14742","AXSENSEX","AXISAMC - AXSENSEX","EQ","1.0000","1","ETF","E","NSE","86.3700","57.5800","","","516013"
"14786","LOWVOL","MIRAEAMC - MANV30F","EQ","1.0000","1","ETF","E","NSE","207.8200","138.5500","","","13840"
"14938","GSEC10YEAR","MIRAEAMC - MAGS813ETF","EQ","1.0000","1","ETF","E","NSE","29.6000","19.7300","","","1010859"
"15085","SILVERETF","UTIAMC - SILVERETF","EQ","1.0000","1","ETF","E","NSE","85.1800","56.7900","","","252543"
"543900","SILVERETF","UTI Mutual Fund","E","1.0000","1","ETF","E","BSE","85.1800","56.7900","","","-1"
"15356","DSPGOLDETF","DSPAMC - DSPGOLDETF","EQ","1.0000","1","ETF","E","NSE","74.3100","49.5400","","","1307420"
"543903","DSPGOLDETF","DSP Mutual Fund","E","1.0000","1","ETF","E","BSE","74.3100","49.5400","","","-1"
"16777","SILVRETF","MIRAEAMC - MASILVER","EQ","1.0000","1","ETF","E","NSE","84.6800","56.4500","","","57979"
"543922","SILVRETF","Mirae Asset Mutual Fund","E","1.0000","1","ETF","E","BSE","85.4600","56.9700","","","-1"
"17207","DSPITETF","DSPAMC - DSPITETF","EQ","1.0000","1","ETF","E","NSE","44.4300","29.6200","","","438830"
"17419","BANKETF","MIRAEAMC - BANKETF","EQ","1.0000","1","ETF","E","NSE","552.8500","368.5600","","","11385"
"17572","LIQUID","MIRAEAMC - LIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19622"
"17616","DSPPSBKETF","DSPAMC - DSPPSBKETF","EQ","1.0000","1","ETF","E","NSE","72.4500","48.3000","","","81655"
"17576","DSPPVBKETF","DSPAMC - DSPPVBKETF","EQ","1.0000","1","ETF","E","NSE","28.4800","18.9900","","","1771978"
"17613","DSPSENXETF","DSPAMC - DSPSENXETF","EQ","1.0000","1","ETF","E","NSE","85.9500","57.3000","","","30495"
"17808","QUAL30IETF","ICICIPRAMC - ICICIQTY30","EQ","1.0000","1","ETF","E","NSE","223.8700","149.2400","","","45174"
"18279","HDFCLIQUID","HDFCAMC - HDFCLIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19453"
"18347","NIFMID150","UTIAMC - NIFMID150","EQ","1.0000","1","ETF","E","NSE","212.6400","141.7600","","","7091"
"18668","NAVINIFTY","NAVIAMC - NAVINIFTY","EQ","1.0000","1","ETF","E","NSE","256.3600","170.9100","","","9561"
"10511","UTINIFTETF","UTI Nifty ETF","EQ","1.0000","1","ETF","E","NSE","278.3600","185.5700","","","430595"
"19237","MONIFTY500","MOTILALAMC - MONIFTY500","EQ","1.0000","1","ETF","E","NSE","23.5600","15.7100","","","467609"
"19224","SENSEXETF","MIRAEAMC - SENSEXETF","EQ","1.0000","1","ETF","E","NSE","85.8700","57.2400","","","57065"
"10633","HDFCNIF100","HDFCAMC - HDFCNIF100","EQ","1.0000","1","ETF","E","NSE","26.5800","17.7200","","","535861"
"14236","HDFCMID150","HDFCAMC - HDFCMID150","EQ","1.0000","1","ETF","E","NSE","21.3200","14.2100","","","939725"
"11538","HDFCMOMENT","HDFCAMC - HDFCMOMENT","EQ","1.0000","1","ETF","E","NSE","33.9000","22.6000","","","484398"
"10619","HDFCNEXT50","HDFCAMC - HDFCNEXT50","EQ","1.0000","1","ETF","E","NSE","66.0200","44.0100","","","304857"
"11547","HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","EQ","1.0000","1","ETF","E","NSE","20.7700","13.8400","","","483118"
"19640","ALPHAETF","MIRAEAMC - ALPHAETF","EQ","1.0000","1","ETF","E","NSE","25.8100","17.2000","","","395580"
"19633","ITETF","MIRAEAMC - ITETF","EQ","1.0000","1","ETF","E","NSE","44.3200","29.5500","","","125069"
"19705","LIQUIDSBI","SBIAMC - LIQUIDSBI","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","39757"
"19933","EGOLD","EDELAMC - EGOLD","EQ","5.0000","1","ETF","E","NSE","76.5500","51.0500","","","253348"
"20257","ESILVER","EDELAMC - ESILVER","EQ","1.0000","1","ETF","E","NSE","87.1500","58.1000","","","225860"
"544043","BBNPPGOLD","BARODA BNP PARIBAS MUTUAL","E","1.0000","1","ETF","E","BSE","74.4100","49.6000","","","-1"
"20547","BBNPPGOLD","BARODABNP - BBNPPGOLD","EQ","5.0000","1","ETF","E","NSE","74.5000","49.7000","","","296893"
"21428","TATSILV","TATAAML-TATSILV","EQ","1.0000","1","ETF","E","NSE","8.4200","5.6100","","","420268"
"21401","TATAGOLD","TATAAML-TATAGOLD","EQ","5.0000","1","ETF","E","NSE","7.4000","5.0000","","","434229"
"21750","LIQUIDCASE","ZERODHAAMC - LIQUIDCASE","EQ","1.0000","1","ETF","E","NSE","120.0000","80.0000","","","124360"
